date,state,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage
20210311,WA,39,104
20210603,VA,29,105
20210529,GA,97,167
20200121,AL,,0
20210217,CT,90,40
20200905,TX,457,555
20201205,SC,102,87
20210114,GA,795,170
20210429,SD,9,65
20201220,LA,193,216
20210124,NJ,314,96
20201223,ME,10,39
20201220,TX,1341,590
20210208,AZ,237,104
20210402,NC,127,132
20200118,AL,,0
20210117,NJ,374,96
20200902,AL,147,110
20210409,CA,278,419
20210212,KS,58,150
20210205,MO,145,140
20210315,NH,11,28
20210406,MN,103,131
20201228,IN,452,137
20210520,NC,74,133
20210516,NE,7,101
20210428,OK,36,151
20210401,NV,38,63
20210421,MI,491,164
20201216,WV,83,63
20210601,UT,28,54
20201208,LA,227,216
20200209,NC,,0
20200105,AL,,0
20210414,ME,17,39
20210316,VI,0,2
20210404,NM,12,55
20210324,MI,314,164
20200907,VI,0,2
20210225,ID,7,52
20201217,FL,819,268
20200222,MS,,0
20210322,TN,76,113
20210311,ND,4,50
20210511,AZ,68,100
20210111,NY,942,182
20200224,MT,,0
20200904,CA,394,395
20210526,GA,142,167
20210421,MO,65,140
20201221,WY,18,30
20210412,MT,8,66
20210501,SC,42,87
20210310,ID,20,52
20210531,NV,18,60
20210227,DE,19,16
20210503,PR,20,72
20210110,DE,57,16
20200902,KS,43,144
20200906,ID,17,50
20210310,DC,14,14
20210607,HI,1,24
20201213,NM,147,54
20210308,AK,4,22
20210319,KS,17,150
20210522,MO,41,140
20210323,GA,236,154
20200102,MT,,0
20210123,GA,721,170
20210102,NV,130,63
20210203,MA,184,102
20210217,NY,673,208
20210430,MS,31,108
20210328,TX,336,592
20201222,WY,28,30
20210109,SC,281,87
20210211,GA,399,170
20201230,MO,262,140
20210522,FL,288,270
20201231,ND,16,50
20210106,NH,44,30
20210507,KY,123,118
20210509,NJ,99,96
20210121,OK,284,152
20210601,ID,10,48
20200117,MT,,0
20201209,PR,45,64
20201218,AZ,520,125
20210303,VT,6,17
20210401,CT,89,40
20201217,MO,319,140
20210101,NY,986,206
20210424,MO,65,140
20210311,ID,18,52
20210407,NE,22,101
20210602,MD,42,61
20201207,IA,110,122
20210505,OK,28,151
20210425,TX,353,594
20210521,VT,1,17
20210527,VT,3,17
20201221,LA,184,216
20200904,MN,32,130
20210609,NY,106,209
20210228,CO,70,105
20210531,HI,2,24
20200902,NV,44,62
20210114,SD,22,65
20210111,VA,271,96
20201223,NY,1045,205
20210427,IN,110,137
20200907,MA,20,84
20210510,OR,52,63
20210607,WI,32,141
20210103,NY,1030,206
20210417,HI,4,26
20210327,PA,262,228
20210323,MS,26,100
20210103,TX,1660,591
20200102,AL,,0
20210305,MS,39,108
20210522,VI,0,2
20210605,IA,10,126
20200309,OR,,0
20210403,DC,14,14
20201219,SD,34,65
20210407,TX,384,594
20210530,NJ,54,96
20210604,AR,41,110
20210523,NH,6,30
20210317,NJ,260,96
20210118,OR,33,63
20210215,AL,133,106
20210403,NH,11,30
20201217,VA,240,108
20210508,MS,23,108
20210425,NY,315,208
20201221,MO,282,125
20210501,FL,462,269
20200222,HI,,0
20210125,PA,430,206
20200905,UT,23,55
20210323,NC,129,119
20210108,FL,1187,269
20210505,MT,14,67
20210128,WA,97,105
20201219,CT,161,40
20200301,HI,,0
20210611,IN,42,166
20210211,VA,193,106
20201208,ID,60,48
20200302,NE,,0
20210306,FL,533,269
20210228,WA,26,105
20210607,AL,27,104
20201205,WY,37,31
20210408,NH,10,30
20210109,FL,1174,269
20210113,OK,339,152
20210130,PR,24,67
20210302,MN,28,131
20210414,OK,41,153
20200308,WA,,0
20210302,CT,88,33
20210106,TN,415,119
20210220,VA,155,107
20210528,ID,10,53
20201213,ME,24,39
20210419,MN,90,131
20200223,MT,,0
20201210,MA,264,101
20210504,IA,35,122
20210430,AK,8,24
20210606,VT,1,17
20210426,OR,34,63
20210324,UT,32,59
20210605,KY,93,117
20201227,LA,232,216
20201225,IN,458,165
20210429,UT,18,59
20210509,ND,4,50
20210109,PA,658,229
20210412,NM,15,53
20210526,AL,58,117
20210226,NE,22,101
20210327,CO,58,105
20210423,NV,31,63
20210303,OR,19,65
20210315,MA,66,79
20201228,NH,45,28
20210224,DE,19,16
20210426,GA,156,154
20210223,MT,12,66
20210108,AK,5,24
20201209,ME,21,39
20200310,NC,,0
20210308,CO,39,96
20210112,IA,81,122
20210313,AK,2,24
20210102,OK,374,153
20200904,MA,25,83
20210105,AL,466,105
20201215,AZ,509,104
20210207,OK,144,151
20210610,LA,41,220
20210320,IL,158,206
20200109,HI,,0
20210429,WI,75,149
20210501,NM,14,55
20201221,AK,8,23
20201223,NV,181,63
20210601,LA,51,220
20210424,PR,39,67
20210114,AL,395,113
20210424,FL,514,267
20210121,NE,52,101
20210305,CA,431,418
20210313,PR,15,67
20210522,MN,54,140
20210116,DC,32,14
20210406,MT,10,65
20210222,CO,70,96
20210228,GA,238,166
20210312,MO,61,140
20210110,PA,549,229
20200105,NC,,0
20210404,ME,5,39
20210522,VT,2,17
20210101,GA,710,170
20210403,MD,190,61
20200904,NY,81,172
20200120,NC,,0
20210205,ID,32,52
20210306,OK,65,153
20210418,IA,26,126
20210104,OR,53,63
20210111,CT,123,34
20200103,NC,,0
20210203,PR,20,67
20210514,VI,0,2
20201229,DE,47,10
20210118,AR,160,91
20200118,HI,,0
20210117,ND,12,50
20200214,TX,,0
20210430,ND,12,50
20210409,PA,333,229
20210514,AL,75,115
20210610,OK,25,151
20210130,CA,1451,418
20210106,HI,12,26
20210228,VT,4,17
20210513,OR,34,65
20210206,NY,804,208
20210402,VI,0,2
20200907,MO,86,149
20200301,NE,,0
20210519,ID,7,53
20201223,VT,5,17
20210211,NH,12,30
20210208,RI,14,15
20210610,WI,27,150
20200126,NV,,0
20210215,KS,36,141
20201226,AL,342,116
20210111,NC,393,119
20200907,VA,61,98
20210503,UT,23,54
20200311,ND,,0
20210514,IA,23,126
20210521,IA,22,126
20201231,AK,13,24
20210611,GA,195,167
20210120,RI,31,15
20210529,NY,128,208
20210406,KY,119,107
20210111,IA,59,122
20210513,NC,91,132
20210120,PA,480,229
20210525,MT,22,65
20210313,UT,27,59
20210225,AK,6,24
20210106,MT,39,67
20210220,KY,238,119
20210417,WA,68,105
20210125,PR,15,67
20201208,OH,766,208
20210603,OH,81,234
20210408,OR,19,65
20210428,MA,84,102
20210324,NH,10,30
20210104,GA,715,155
20210122,IA,64,126
20201225,NH,35,30
20210508,VA,77,105
20210119,UT,66,53
20210321,AR,15,110
20210310,MD,113,61
20210416,WV,29,63
20210414,HI,6,26
20210131,MD,146,60
20200226,KS,,0
20210412,IN,70,140
20210227,OH,190,233
20210116,LA,204,218
20210316,AK,5,22
20201208,OR,65,64
20201222,ME,26,38
20210503,OH,188,200
20210211,OH,274,234
20210511,UT,14,54
20210509,AK,4,24
20201207,PA,650,195
20210107,NM,85,55
20210325,MO,54,140
20210125,AZ,428,104
20210127,ID,22,52
20210114,KY,482,119
20200107,AR,0,1
20210401,FL,454,267
20200902,MN,46,130
20210421,WV,37,63
20210601,DE,6,10
20200313,SC,,0
20200201,NV,,0
20210508,OK,31,151
20210520,NH,8,30
20210410,RI,5,14
20210208,DE,21,10
20210404,OK,46,151
20210428,NY,293,208
20210504,SC,40,69
20210210,IL,190,206
20210102,NJ,375,96
20210114,IA,87,126
20210101,AK,7,24
20210205,MT,22,67
20210601,MS,31,100
20210322,ND,3,47
20201229,ND,21,47
20210402,MA,116,101
20201210,AR,123,111
20210110,AR,155,109
20201215,LA,200,216
20210513,CO,91,105
20210607,NH,5,28
20210408,NM,19,55
20210111,PA,522,204
20210122,NE,48,101
20210203,DC,38,14
20210125,ND,9,47
20210124,NE,34,101
20210326,CO,72,105
20210215,IN,79,136
20210111,TX,1624,589
20201213,OK,289,153
20201226,VA,230,107
20200306,AZ,,0
20210601,VI,0,2
20210310,IN,66,165
20210406,HI,8,24
20210419,ND,6,47
20210421,OK,47,150
20210227,CT,74,40
20210325,IA,37,126
20210410,ID,19,52
20210603,MI,77,164
20210527,WA,54,104
20200211,AL,,0
20210225,NM,25,55
20210322,SC,55,70
20210226,OK,94,153
20210303,WY,4,31
20210607,IN,39,136
20210330,SC,60,69
20200307,RI,,0
20210228,NC,112,132
20210315,WV,17,59
20201227,FL,910,268
20201215,WI,365,144
20210423,UT,29,59
20210410,MT,11,67
20201219,LA,224,216
20210312,NY,580,208
20210511,ID,13,48
20210302,AL,93,106
20200902,ND,11,47
20201230,OK,421,153
20201217,WY,20,31
20201208,MD,241,53
20201207,KS,137,144
20210408,AK,12,24
20210212,AZ,237,125
20210401,SC,79,87
20210429,RI,16,15
20210602,IL,100,205
20210119,AR,144,91
20210325,AR,22,110
20210116,ND,12,50
20210223,FL,679,229
20210531,KS,13,141
20210215,NH,12,28
20200906,DE,5,13
20210417,NM,15,55
20201207,IL,470,190
20210107,LA,299,216
20210403,IN,101,165
20200311,SC,,0
20200905,IL,119,193
20210524,CO,69,96
20210420,MT,13,65
20210514,NE,7,101
20210208,WV,28,59
20210308,SC,65,69
20210323,PA,254,211
20210209,GA,492,154
20210409,KS,16,150
20210405,CO,79,98
20210105,TX,2010,588
20210127,LA,201,219
20201222,RI,31,15
20210412,KS,25,142
20210308,IN,47,136
20210509,VA,47,105
20210424,NY,388,208
20210121,LA,212,218
20210404,CA,199,418
20210104,CO,124,95
20210421,CA,241,417
20201221,RI,36,15
20201204,NE,93,101
20210612,LA,46,218
20210519,AR,49,110
20210523,IN,70,166
20210531,WV,18,58
20201205,WI,339,149
20210204,FL,779,269
20200129,TX,,0
20210324,ID,24,52
20210503,MD,97,53
20210319,IN,53,165
20201217,OR,79,65
20201210,WV,88,63
20210428,VA,73,105
20210329,NM,20,53
20210213,SC,129,87
20210108,KY,468,124
20201230,CA,2357,418
20201216,CT,131,40
20210119,ID,27,48
20210314,MS,20,108
20210426,CO,75,96
20210605,WA,60,104
20200302,NV,,0
20201214,VA,210,97
20201213,CA,1834,417
20200312,WY,,0
20210604,TN,37,114
20210220,KS,52,150
20210320,OK,43,151
20210609,IA,13,126
20200902,LA,76,191
20210516,HI,3,26
20201210,MI,488,162
20200904,VI,0,2
20210317,FL,493,269
20210122,WI,180,149
20210218,SD,10,65
20210218,IA,45,126
20201209,UT,92,59
20210303,MD,103,61
20210213,FL,666,268
20210119,MN,67,131
20210427,UT,37,53
20200903,WA,52,99
20210518,VT,1,17
20210201,MA,171,79
20210430,HI,6,26
20201218,CO,204,104
20210323,AR,22,90
20200209,NV,,0
20200907,NE,9,85
20210511,GA,146,159
20210104,AK,12,22
20210117,WA,88,105
20210407,SD,12,65
20210112,PA,603,204
20210609,TX,222,595
20210311,MN,36,140
20210301,GA,142,88
20210422,NE,12,101
20210214,AR,69,110
20210416,ND,16,50
20210112,VT,15,17
20210316,VT,4,17
20210412,OK,40,144
20210427,MS,25,100
20210201,VA,182,95
20201223,KS,152,150
20201218,MT,37,67
20201218,OR,73,65
20200906,MD,35,55
20210601,WI,33,142
20210306,MS,38,108
20210220,NJ,255,96
20210508,NJ,129,96
20210101,PA,620,230
20210417,LA,53,220
20210213,MO,90,140
20201206,WA,104,106
20210409,TN,103,112
20201219,PA,724,228
20200907,IL,105,194
20210608,AR,46,89
20210131,MS,73,109
20210208,SD,9,63
20210115,DC,26,14
20201208,FL,731,237
20210611,SD,6,65
20210413,MI,686,158
20201217,CO,212,104
20210318,UT,28,59
20210317,SC,69,87
20210210,NJ,255,96
20210305,MT,19,67
20210330,NJ,339,78
20210504,MT,17,66
20201209,AL,316,114
20200309,MD,,0
20210331,FL,484,267
20210421,MA,104,102
20210101,IN,490,166
20200302,WA,,0
20200217,HI,,0
20210224,RI,18,15
20210324,IN,80,165
20210114,WA,96,105
20201208,AZ,461,101
20210102,VA,245,108
20210323,ID,18,48
20210306,KS,23,149
20200906,AZ,59,104
20201226,WV,73,63
20210131,WY,11,32
20210508,IL,171,204
20201229,VI,4,2
20210508,CA,225,414
20210608,MN,25,131
20210316,PA,234,210
20210203,MD,187,60
20201224,CA,2264,417
20210402,NH,11,30
20210524,VA,47,94
20201226,MD,189,59
20210129,WY,6,32
20210523,HI,1,26
20210209,KS,69,141
20200902,WI,60,139
20201207,OH,659,208
20210612,NJ,40,96
20210413,OR,22,63
20210323,NY,573,181
20210129,MA,215,101
20210115,OH,546,232
20210513,IN,75,165
20210420,VI,0,2
20210610,NV,25,63
20200123,MT,,0
20201213,NJ,362,96
20210524,LA,51,220
20210118,NY,848,181
20201209,NY,875,203
20210102,ME,12,39
20210507,NH,13,30
20210217,CA,742,417
20210129,NY,816,208
20210420,HI,9,24
20210216,WV,32,59
20201212,MA,301,101
20210415,MT,8,67
20210114,DE,55,16
20201216,PR,36,65
20210309,MT,12,65
20210518,GA,141,154
20210418,PR,30,67
20210419,NV,36,60
20200227,IL,,0
20210315,NY,496,181
20210217,UT,36,59
20210104,VI,0,2
20210312,WA,35,104
20210423,AL,56,115
20201226,OK,320,152
20210518,KS,19,142
20210313,ND,4,50
20200218,IN,,0
20210407,HI,6,26
20210302,NV,48,60
20200305,PA,,0
20210602,VA,42,105
20210502,NE,13,101
20210411,HI,9,26
20210227,WI,64,150
20210429,MS,28,108
20210326,RI,14,15
20210521,NY,160,208
20210608,WV,13,59
20210104,WY,18,30
20210603,WI,39,149
20210103,TN,330,114
20200102,NV,132,59
20210418,AR,17,110
20201226,MN,111,140
20200308,HI,,0
20210407,NM,23,55
20210428,AR,43,109
20210322,FL,359,229
20200905,RI,2,15
20210412,AL,42,104
20210110,WA,86,105
20210121,RI,32,15
20201225,MD,215,59
20200222,NC,,0
20201225,SD,19,65
20210112,NV,166,60
20210407,VI,1,2
20210411,VI,0,2
20201203,OK,317,153
20201204,RI,37,15
20210228,NE,20,101
20201223,AL,512,117
20210103,HI,12,26
20210206,IN,162,166
20201224,OK,352,152
20210401,NH,15,30
20210304,MT,13,67
20210211,WI,102,150
20210426,WY,8,30
20201215,ID,63,49
20210117,MS,110,109
20210512,KS,16,150
20210116,PR,24,67
20200203,AL,,0
20201212,CA,1926,417
20210209,SD,7,63
20210310,NY,572,208
20210516,NJ,66,96
20210416,CT,93,40
20210423,LA,36,220
20201220,MA,286,102
20210529,KY,99,118
20210411,CT,88,40
20210315,AR,30,90
20200106,MT,,0
20210221,AZ,131,126
20210221,WY,5,31
20210525,KS,21,141
20210510,ND,7,47
20210109,CT,165,40
20210105,VT,8,17
20201217,MD,191,59
20201207,AZ,434,102
20210409,ME,12,39
20210414,NV,59,63
20200124,IN,,0
20200113,MN,,0
20210218,MS,41,108
20210204,SC,187,87
20210417,AK,3,24
20201206,IA,94,126
20210325,MA,82,101
20210312,DC,18,14
20210424,MI,415,164
20210216,IA,40,122
20210519,UT,23,60
20201214,WY,31,30
20210314,ND,0,50
20210321,UT,20,59
20210510,ID,11,48
20210113,AL,416,117
20200907,WV,19,63
20210126,FL,1029,232
20210120,DE,57,16
20210425,VT,3,17
20201205,AL,294,114
20200306,NE,,0
20200228,MO,,0
20210120,AR,157,110
20201205,LA,222,216
20210208,ME,8,37
20210108,WA,102,105
20200312,GA,,0
20210101,MS,180,108
20210417,TX,437,594
20210427,NH,11,28
20201203,MA,196,103
20210519,NY,197,207
20210422,MO,64,140
20210203,VA,280,106
20210325,OK,48,152
20210505,AL,56,117
20210221,OR,24,65
20210103,VT,9,17
20210326,NH,14,30
20210307,MI,121,164
20201227,OR,60,64
20210121,DE,46,16
20210429,DC,21,14
20210605,AK,4,24
20210610,HI,1,26
20210503,ID,13,49
20210509,HI,4,26
20201231,ME,20,39
20210201,WV,50,59
20210609,VT,0,17
20210519,NM,21,56
20210503,AZ,70,102
20210320,MO,57,140
20210221,OH,159,233
20200903,MT,15,53
20210104,MD,216,52
20210502,NJ,131,96
20210105,NV,169,60
20210126,MO,221,125
20210419,LA,46,220
20201212,OK,315,153
20210206,VI,0,2
20210414,PA,373,229
20210224,MN,54,140
20210322,WV,14,59
20210124,LA,170,218
20201216,NY,932,206
20210104,SD,16,63
20210529,WA,35,104
20210226,IL,163,205
20200904,MO,95,149
20210605,NM,10,56
20210411,PA,305,229
20210512,NJ,108,96
20210127,UT,81,59
20210426,MD,117,53
20210108,NE,51,101
20210330,OK,47,140
20210316,ND,7,47
20200216,NC,,0
20201223,PA,691,228
20210322,AZ,62,105
20210526,IN,64,166
20200131,WV,,0
20210218,TX,743,592
20210413,IA,43,122
20210228,MD,88,60
20201206,MI,367,163
20210511,NY,210,179
20200225,IL,,0
20210521,WV,27,63
20210525,VT,5,17
20200310,WA,,0
20210531,NE,7,101
20210110,MN,84,140
20210320,MA,109,102
20210604,ND,6,50
20210501,ME,17,39
20210517,VI,0,2
20210114,MI,268,163
20210214,PA,212,229
20210126,SC,266,70
20210224,WV,35,63
20210524,NV,29,60
20210329,VI,0,2
20210419,DE,23,10
20210110,ME,16,39
20210423,ND,9,50
20210416,NY,504,208
20210105,MI,335,158
20210210,AK,6,23
20201211,KS,181,151
20210109,ME,14,39
20210506,MI,276,164
20210505,VT,1,17
20210309,WA,41,95
20200219,NC,,0
20210512,VA,79,105
20200227,MS,,0
20210313,ME,9,39
20210611,VI,2,2
20201223,GA,737,170
20210218,GA,330,170
20210426,SD,5,63
20200306,WI,,0
20210124,NY,787,208
20210201,NV,97,60
20210102,IL,334,207
20210330,CA,303,377
20200312,MO,,0
20210329,AK,4,22
20210608,NY,91,180
20200220,MN,,0
20210128,NJ,354,96
20210428,NE,14,101
20210129,UT,70,59
20210416,MN,105,140
20201220,PR,42,62
20210216,OK,130,146
20200224,KS,,0
20210307,OR,8,65
20210417,AL,65,114
20210531,VT,1,17
20210113,VT,8,17
20210526,ND,5,50
20210326,KY,113,119
20210419,WI,79,142
20210327,MT,14,67
20210331,VI,0,2
20210607,OR,19,63
20210314,PA,168,229
20200302,IA,,0
20210317,MO,49,140
20210526,VT,2,17
20210315,DC,24,14
20210210,OR,30,65
20210303,IN,71,165
20210608,IA,16,122
20210608,OK,20,136
20210428,MO,53,140
20210323,UT,20,53
20200906,OH,79,210
20210503,NH,10,28
20210320,WV,21,63
20210106,PR,33,67
20210331,MN,82,140
20210521,NC,81,133
20210328,NH,8,30
20200904,AR,46,100
20210301,SC,73,69
20210530,NC,52,133
20210125,MO,138,126
20200207,NV,,0
20210227,NC,116,132
20210223,NH,12,28
20210530,RI,0,15
20210423,ID,16,52
20210520,NY,168,208
20210302,MT,15,66
20210509,MO,53,140
20210415,ID,19,52
20210219,NV,64,63
20200310,AZ,,0
20210502,SC,37,87
20210528,KY,102,118
20200308,RI,,0
20210415,NH,25,30
20210128,MA,225,101
20201214,CA,1866,385
20210103,MT,37,67
20200225,MT,,0
20210502,MO,50,140
20210422,DC,14,14
20200201,KS,,0
20210522,NV,29,63
20210331,SD,5,65
20210202,KY,304,104
20200103,IN,,0
20210128,NY,950,208
20210530,AZ,54,124
20210129,OR,44,65
20210325,SC,63,87
20210114,NM,104,54
20210125,OH,351,200
20200303,PA,,0
20210602,DE,12,16
20201213,MS,127,108
20200904,NH,4,30
20210329,OR,22,63
20210324,WV,25,63
20210504,KS,20,141
20210219,VT,3,17
20210415,AR,23,110
20210121,MN,82,140
20210517,NM,28,53
20210201,CA,1128,381
20201208,SC,160,73
20210109,LA,242,217
20210309,AZ,90,105
20210315,PR,5,67
20210415,VA,110,105
20201222,WA,107,95
20210324,AZ,79,125
20210418,NE,22,101
20210327,FL,450,268
20210224,CA,582,419
20210306,RI,16,15
20210122,NY,991,208
20201215,UT,83,53
20201206,DC,19,14
20210530,PA,98,228
20200229,IL,,0
20201205,MN,200,139
20210520,ME,13,39
20210314,WA,33,104
20210502,IL,212,204
20201210,CO,252,104
20210513,MD,79,61
20200904,IN,65,144
20200311,HI,,0
20210226,SC,85,87
20210311,OK,61,151
20210312,ND,10,50
20210421,AK,7,24
20210424,CA,229,417
20200905,FL,337,264
20201224,VA,262,107
20210310,AZ,105,126
20210301,WI,58,143
20210501,OK,42,151
20201228,MT,34,67
20210104,NM,101,54
20210125,WY,8,30
20210427,ID,20,48
20200223,KS,,0
20210206,AZ,332,125
20210502,FL,436,269
20210308,FL,459,229
20210215,OH,181,200
20210308,ND,7,47
20210525,MI,145,159
20210516,KS,29,150
20210606,ME,7,39
20200301,OK,,0
20210519,FL,358,270
20201219,WV,77,63
20210217,IN,120,165
20210126,UT,77,53
20210111,MN,75,131
20210329,SD,5,63
20200903,FL,375,264
20201221,ND,24,47
20210510,WA,68,93
20210201,OK,191,144
20200211,KS,,0
20200125,IN,,0
20210123,WI,195,149
20210430,NM,18,55
20200212,IN,,0
20210113,NV,153,63
20210130,DE,40,16
20201231,CA,2276,419
20210324,MD,130,61
20210328,IN,77,165
20210327,SC,53,87
20210329,CO,57,96
20210609,IN,54,165
20210202,MI,177,161
20200902,HI,32,30
20210514,WV,30,63
20210111,GA,636,154
20210401,ID,19,52
20210131,VA,186,107
20210410,TX,426,594
20210127,AZ,452,126
20210123,NM,111,54
20210528,WY,8,30
20201204,AR,149,110
20210319,NH,10,30
20210511,WA,76,93
20210101,CT,129,40
20210127,OH,471,233
20201207,MD,207,53
20210408,MI,604,163
20210324,SD,12,65
20210206,TX,1127,591
20210125,DC,21,14
20210116,MO,232,140
20210609,NE,2,102
20210227,VI,0,2
20210115,MI,259,164
20210123,UT,63,59
20201203,NH,21,30
20210313,WA,45,104
20210421,VI,0,2
20210328,KY,93,119
20210318,ID,15,52
20210105,CO,158,95
20210127,SD,14,65
20201222,KY,391,108
20210427,RI,13,14
20210425,NJ,166,96
20210523,WV,22,63
20210220,FL,650,268
20210315,KY,129,104
20210603,PR,8,66
20201216,IL,536,204
20210212,SD,6,65
20210426,IL,223,187
20210207,FL,740,269
20210522,KS,28,150
20210405,NY,484,181
20210222,FL,512,230
20210311,LA,62,219
20210305,AK,3,24
20200307,IA,,0
20210528,MD,50,61
20201229,RI,41,15
20210120,MN,77,140
20200307,GA,,0
20210527,OR,34,65
20210110,CT,120,40
20210521,AR,37,110
20210422,PR,44,67
20210516,WY,3,30
20200215,MN,,0
20210103,NJ,403,96
20200906,NH,1,30
20210213,UT,47,59
20201212,GA,479,170
20210319,AZ,78,126
20210106,MI,322,162
20210101,ME,14,39
20210419,TN,94,112
20210118,WA,110,97
20210505,NV,32,63
20210108,NM,104,55
20210222,VA,142,95
20210515,WI,83,150
20210321,RI,12,15
20210527,KY,99,118
20210501,WA,68,105
20210309,LA,67,219
20210529,PA,116,228
20210228,WY,0,31
20201211,TN,390,116
20201215,RI,56,15
20210216,NE,21,100
20210421,NM,20,54
20210329,IN,58,136
20210607,NY,78,181
20201203,DE,50,16
20210407,PA,355,229
20210603,LA,50,220
20210407,AL,58,117
20210504,PR,21,72
20210410,KY,105,118
20210506,OH,182,234
20210202,OH,347,199
20210603,TX,247,595
20200301,ME,,0
20210111,SD,21,63
20210306,HI,1,26
20210130,OK,220,152
20210211,CA,922,419
20210403,CO,67,105
20210223,SC,108,69
20210102,NC,351,132
20210129,GA,545,170
20210205,NH,20,30
20210117,UT,81,59
20210130,MS,82,109
20210213,ID,30,52
20210316,CA,361,381
20210410,MI,584,163
20210211,LA,103,219
20210525,OH,142,198
20210420,NH,12,28
20210129,MS,79,109
20200310,AL,,0
20210414,AR,22,110
20210609,AK,2,24
20200903,MD,50,54
20210602,PR,3,66
20201217,VT,6,17
20210114,OR,57,65
20210507,SD,7,65
20210107,ND,21,50
20210602,LA,41,220
20210401,OR,21,65
20210212,GA,394,170
20210418,DC,18,14
20210402,MN,78,140
20200115,IN,,0
20210318,NH,15,30
20210307,WA,32,105
20210507,IN,84,165
20210305,NM,21,55
20210415,PR,47,67
20210310,AR,31,110
20210524,AL,39,104
20200906,MS,67,102
20210303,SD,9,65
20200210,HI,,0
20200907,FL,276,260
20210209,NJ,308,78
20210515,KS,12,150
20201208,MO,342,127
20200127,MN,,0
20210506,OR,45,65
20201213,RI,27,15
20210316,SC,70,69
20210417,ID,15,52
20210122,MO,198,140
20210422,IA,33,126
20210512,MT,12,67
20201205,NV,156,62
20201225,GA,674,170
20210220,OK,155,153
20200903,OH,103,210
20201217,NV,159,63
20210201,AL,230,108
20210325,WV,27,63
20210418,MI,504,164
20210119,OH,484,198
20210607,ID,8,49
20210208,NC,207,119
20210117,NV,131,63
20200118,TX,,0
20210322,UT,19,53
20210102,CO,108,104
20210227,AK,1,24
20201210,NY,881,204
20210322,MO,37,125
20210307,CO,60,105
20210611,MI,59,164
20210507,MS,18,108
20210117,OH,483,232
20201224,NJ,413,96
20210304,OR,24,65
20200114,NC,,0
20210505,IL,225,204
20201216,GA,465,170
20210508,MA,71,102
20200301,CA,,0
20210402,WV,35,63
20210112,MI,294,161
20210225,OR,26,65
20200907,SC,85,81
20210404,MT,10,67
20210405,WI,60,142
20210301,LA,61,219
20210612,IL,63,201
20201227,WI,216,148
20210222,SC,96,69
20210207,CA,941,419
20201207,GA,434,155
20210305,IN,73,165
20210609,RI,1,15
20201225,MS,129,109
20210525,AZ,63,101
20210316,MN,58,131
20210119,WY,15,30
20210414,MT,8,67
20210311,OH,155,234
20201215,DE,44,11
20210120,WV,72,63
20200305,NV,,0
20210405,AL,45,111
20210430,IN,114,165
20210528,NC,92,133
20210414,TN,98,118
20210106,DC,39,14
20210113,KS,147,150
20200906,VI,0,2
20210606,PR,0,66
20210503,LA,44,220
20210315,WA,53,95
20210430,ME,13,39
20210302,PA,230,209
20200902,RI,2,15
20210519,AK,3,24
20210220,IL,165,206
20201222,IA,111,122
