,all_distances,accepted_distances,all_alphas,accepted_alphas,epsilon_trace
345,0.5551591523386087,0.5551591523386087,0.8044220805129295,0.8044220805129295,0.8628684639315408
346,0.5442084022647885,0.5442084022647885,1.0888918598601456,1.0888918598601456,0.8628684639315408
347,0.5427489505263424,0.5427489505263424,0.8995351496983407,0.8995351496983407,0.8628684639315408
348,0.5458413628747383,0.5458413628747383,0.9643461093986876,0.9643461093986876,0.8628684639315408
349,0.5316748480420952,0.5316748480420952,0.9936391977395802,0.9936391977395802,0.8628684639315408
350,0.552151329798878,0.552151329798878,1.0765288454772786,1.0765288454772786,0.8628684639315408
351,0.53631292822637,0.53631292822637,0.7397845578912551,0.7397845578912551,0.8628684639315408
352,0.5309324119507953,0.5309324119507953,0.9924308578799332,0.9924308578799332,0.8628684639315408
353,0.5471795484053118,0.5471795484053118,1.0989996817266152,1.0989996817266152,0.8628684639315408
354,0.5226334594029424,0.5226334594029424,0.926536635774335,0.926536635774335,0.8628684639315408
355,0.5485402856126311,0.5485402856126311,1.1668771133612028,1.1668771133612028,0.8628684639315408
356,0.5388085626453443,0.5388085626453443,0.8731575618519087,0.8731575618519087,0.8628684639315408
